personId:START_ID(Person-ID),posterId:END_ID(Poster-ID),:TYPE
b9f282b2-36bb-44cc-8341-29ffe1ae9cb3,6479bd22-fbbe-4a98-869e-51ab1d42f4ea,subscribes_to
b9f282b2-36bb-44cc-8341-29ffe1ae9cb3,a35dde88-8308-41c7-ae95-f089d4536f2a,subscribes_to
4c012a28-0961-4fe8-b116-6c8a99ad55fb,c7087103-cd34-460d-b857-a801fcccc660,subscribes_to
4c012a28-0961-4fe8-b116-6c8a99ad55fb,cb56a7dd-f11e-42e6-bd3c-dc2ca86b9c66,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,a9d32805-3bae-4832-9bb3-0b50a5982769,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,1516cabc-6356-4e90-9be3-8ce595194a23,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,0b0d3fb0-3c8a-40b5-b591-31b99c33ac2c,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,83a27ee5-e82a-47cf-b32b-b7d5bf861ba9,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,e63336f3-1071-4697-bc46-c87e7bd8d7ee,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,ac37a2ed-53f6-42fe-bef7-03e4285a0c30,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,3b10d3d9-a218-4db3-b08a-57abf476b719,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,75bbf82e-6386-4a8d-b516-aa34f0b7ac83,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,6b221d4d-14ff-4139-92e0-c34aab2d0ac1,subscribes_to
d0fee310-b71f-4f89-b0bf-352b6825fc4d,116e4970-2a66-4949-a550-e942bbbae21c,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,bceecebb-2062-4ba0-bfa8-85f4fcb4afc4,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,2f0ac236-4e44-494b-ac8a-30e7b186836a,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,83d2acaa-a72b-44fb-8eb4-5d754d293f49,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,44578fb1-0f4d-4df3-9a45-7779c67fb135,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,f03faabc-ff9c-4b1b-8886-ffbd1ba08d07,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,01b774f3-cdf1-42f6-82fc-152c8c1aae4f,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,49da1743-2c3c-4f71-b896-d789e6def61c,subscribes_to
e3f6aba4-fb47-470f-84a2-91151506beac,8d81339a-e574-42f3-b46b-5f65d7fbbc0c,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,068d1aa6-f118-4bf9-b777-7a867270d857,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,768d0240-4aad-43a1-8d2a-15ff0c9a819a,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,6d13ab5d-921a-4513-923e-1012df84cc6b,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,2f0ac236-4e44-494b-ac8a-30e7b186836a,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,0599cc40-9313-4253-916f-4a32e13005f6,subscribes_to
c9f2415b-549c-43de-a9c5-c7c27b2f34ea,04bbd1e8-929f-42e1-8754-f8479a38211a,subscribes_to
